Year,Type,Fund_Name,Assets,Liabilities,Active_Male,Active_Female,Retired_Members,Active_Members,Position,Funding
2014,Fire,Wood River Firefighters Pension Fund,5242125.55,8619848.21,10,0,8,10,-3377722.66,0.608145924
2014,Fire,Woodstock Fire/Rescue District Firefighters Pension,5213304.4,10131959.53,35,2,2,37,-4918655.13,0.514540587
2014,Fire,Worth Firefighters Pension Fund,3003433.58,3819043.44,0,0,1,0,-815609.86,0.786436087
2014,Fire,York Center Fire Protection District,705874.28,942775.7,2,0,0,2,-236901.42,0.748719213
2014,Fire,Zion Firefighters Pension Fund,15529655.05,27494943.44,26,0,6,26,-11965288.39,0.564818585
2013,Police,Addison Police Pension Fund,36330405,62577053,57,6,36,63,-26246648,0.580570725
2013,Police,Algonquin Police Pension Fund,17156643,26373824,41,7,2,48,-9217181,0.650517839
2013,Police,Alsip Police Pension Fund,16419399,46212874,34,4,32,38,-29793475,0.35529924
2013,Police,Alton Police Pension Fund,20145469,65020894,58,3,58,61,-44875425,0.309830698
2013,Police,Anna Police Pension Fund,2008964,4890717,6,0,3,6,-2881753,0.410770854
2013,Police,Antioch Police Pension Fund,7140188,19685104,26,2,8,28,-12544916,0.36272036
2013,Police,Arlington Heights Police Fund,90557367,119705890,101,10,54,111,-29148523,0.756498841
2013,Police,Aurora Police Pension Fund,156558007.3,294322073.7,255,33,152,288,-137764066.4,0.531927508
2013,Police,Barrington Hills Police Pension Fund,7304071.06,12978522.88,18,1,3,19,-5674451.82,0.562781383
2013,Police,Barrington Police Pension Fund,18426968.52,31777841.38,20,3,21,23,-13350872.86,0.579868478
2013,Police,Bartlett Police Pension Fund,28400919,35863025,45,10,11,55,-7462106,0.791927591
2013,Police,Bartonville Police Pension Fund,2400596,3496771,12,0,2,12,-1096175,0.686517933
2013,Police,Batavia Police Pension Fund,25486178.77,41783090.17,37,2,15,39,-16296911.4,0.609963951
2013,Police,Beardstown Police Pension Fund,1365973,3138470,7,0,2,7,-1772497,0.435235322
2013,Police,Belleville Police Pension Fund,32375175,61244568,75,9,46,84,-28869393,0.528621167
2013,Police,Bellwood Police Pension Fund,28761362.41,45158979.26,35,2,26,37,-16397616.85,0.636891331
2013,Police,Belvidere Police Pension Fund,15922606,23750244,38,4,17,42,-7827638,0.670418628
2013,Police,Bensenville Police Pension Fund,14896827.6,28184125.18,32,3,16,35,-13287297.58,0.52855384
2013,Police,Benton Police Pension Fund,2092082,5686675,9,1,7,10,-3594593,0.367891958
2013,Police,Berkeley Police Pension Fund,7744417,12915979,14,0,13,14,-5171562,0.59959969
2013,Police,Berwyn Police Pension Fund,59892587.62,96936862.49,100,6,50,106,-37044274.87,0.617851518
2013,Police,Bethalto Police Pension Fund,6115766,9264095,12,1,7,13,-3148329,0.660157954
2013,Police,Bloomingdale Police Pension Fund,25462338,43213266,40,5,18,45,-17750928,0.589225031
2013,Police,Bloomington Police Pension Fund,54599210,99214462,123,3,56,126,-44615252,0.550315034
2013,Police,Blue Island Police Pension Fund,9580140,32575242,36,1,21,37,-22995102,0.294092673
2013,Police,Bolingbrook Police Pension Fund,50225458,92328004,107,6,33,113,-42102546,0.543989427
2013,Police,Bourbonnais Police Pension Fund,10171618,13891882,23,0,9,23,-3720264,0.732198704
2013,Police,Bradley Police Pension Fund,12008716,18305969,30,1,10,31,-6297253,0.656000018
2013,Police,Braidwood Police Pension Fund,2524593,4901357,10,1,0,11,-2376764,0.515080416
2013,Police,Bridgeview Police Pension Fund,19755814.12,37766243.52,32,1,18,33,-18010429.4,0.523107735
2013,Police,Broadview Police Pension Fund,23105225,34811388,27,0,20,27,-11706163,0.663726049
2013,Police,Brookfield Police Pension Fund,13989163.15,30884368.66,29,1,24,30,-16895205.51,0.452952861
2013,Police,Buffalo Grove Police Pension Fund,52469718.28,74460751.67,52,12,35,64,-21991033.39,0.704662753
2013,Police,Burbank Police Pension Fund,34200238.32,45904242.7,53,0,25,53,-11704004.38,0.745034365
2013,Police,Burnham Police Pension Fund,1833784,6629275,9,0,4,9,-4795491,0.276619087
2013,Police,Burr Ridge Police Pension Fund,13324930,17962988,24,3,8,27,-4638058,0.741799193
2013,Police,Cahokia Police Pension Fund,14701929,20558203,28,2,16,30,-5856274,0.715136873
2013,Police,Cairo Police Pension Fund,1394101,5192692,7,0,4,7,-3798591,0.268473655
2013,Police,Calumet City Police Pension Fund,43754847,76820882,76,7,42,83,-33066035,0.569569704
2013,Police,Calumet Park Police Pension Fund,6728266,13951241,17,2,6,19,-7222975,0.482270072
2013,Police,Campton Hills Police Pension Fund,750237,897367,6,0,0,6,-147130,0.836042556
2013,Police,Canton Police Pension Fund,14210430,16852756,21,1,14,22,-2642326,0.843211045
2013,Police,Carbondale Police Pension Fund,19936065,42548559,52,16,36,68,-22612494,0.468548535
2013,Police,Carlinville Police Pension Fund,3714489,6486962,10,0,9,10,-2772473,0.572608411
2013,Police,Carmi Police Pension Fund,3534337.35,6606661.45,9,1,6,10,-3072324.1,0.534965713
2013,Police,Carol Stream Police Pension Fund,35698291,51251021,55,6,21,61,-15552730,0.696538143
2013,Police,Carpentersville Police Pension Fund,28802280,54044023,56,3,27,59,-25241743,0.53294108
2013,Police,Carterville Police Pension Fund,208667,911101,7,0,0,7,-702434,0.229027298
2013,Police,Cary Police Pension Fund,7871243,14990480,25,3,4,28,-7119237,0.525082786
2013,Police,Caseyville Police Pension Fund,2152316,4785796,12,0,3,12,-2633480,0.449729993
2013,Police,Centralia Police Pension Fund,9650983.24,19069296.15,21,2,21,23,-9418312.91,0.506100653
2013,Police,Centreville Police Pension Fund,1144481.03,3357856.11,8,1,2,9,-2213375.08,0.340836829
2013,Police,Champaign Police Pension Fund,74141999,103305847,108,10,65,118,-29163848,0.71769412
2013,Police,Channahon Police Pension Fund,5389531,8502255,22,1,2,23,-3112724,0.633894302
2013,Police,Charleston Police Pension Fund,11328192,23273401,30,1,19,31,-11945209,0.486744159
2013,Police,Chatham Police Pension Fund,5156121,7894121,13,2,2,15,-2738000,0.653159611
2013,Police,Cherry Valley Police Pension Fund,2311644,10501433,15,0,6,15,-8189789,0.220126529
2013,Police,Chester Police Pension Fund,2570937,3206672,7,0,5,7,-635735,0.801746172
2013,Police,Chicago Heights Police Pension Fund,43419894,82098856,81,1,50,82,-38678962,0.528873313
2013,Police,Chicago Ridge Police Pension Fund,15142548,33326620.73,28,1,12,29,-18184072.73,0.45436794
2013,Police,Chillicothe Police Pension Fund,3032769,4657476,9,1,4,10,-1624707,0.651161488
2013,Police,Cicero Police Pension Fund,55558911.89,114102577.1,136,12,61,148,-58543665.23,0.486920745
2013,Police,Clarendon Hills Police Pension Fund,7878824,13176721,12,1,8,13,-5297897,0.597935101
2013,Police,Clinton Police Pension Fund,4502473,5059676,13,0,3,13,-557203,0.889873779
2013,Police,Coal City Police Pension Fund,1437168,5912878,10,0,2,10,-4475710,0.243057273
2013,Police,Collinsville Police Pension Fund,20521958.02,32161077.41,41,2,16,43,-11639119.39,0.638099208
2013,Police,Colona Police Pension Fund,1709150,3790806,7,3,4,10,-2081656,0.450867177
2013,Police,Columbia Police Pension Fund,4644230,6569785,13,2,4,15,-1925555,0.706907456
2013,Police,Country Club Hills Police Pension Fund,16316598,28769085,31,3,13,34,-12452487,0.56715735
2013,Police,Countryside Police Pension Fund,16889368,29440976,21,2,14,23,-12551608,0.573668753
2013,Police,Crest Hill Police Pension Fund,12499511,18706100,26,2,10,28,-6206589,0.668205078
2013,Police,Crestwood Police Pension Fund,323099,960305,2,0,1,2,-637206,0.336454564
2013,Police,Crete Police Pension Fund,5867154.58,8374346.92,16,0,5,16,-2507192.34,0.700610404
2013,Police,Creve Coeur Police Pension Fund,1474780,3634546,6,0,4,6,-2159766,0.405767323
2013,Police,Crystal Lake Police Pension Fund,29300645,51040159,58,5,19,63,-21739514,0.57407041
2013,Police,Danville Police Pension Fund,19100887,53717691,54,8,50,62,-34616804,0.355579077
2013,Police,Darien Police Pension Fund,21795084,36633190,28,4,14,32,-14838106,0.594954575
2013,Police,Decatur Police Pension Fund,85558522.22,136933102.3,145,12,97,157,-51374580.12,0.624819863
2013,Police,Deerfield Police Pension Fund,36400462.04,48525573.84,36,4,25,40,-12125111.8,0.750129451
2013,Police,Dekalb Police Pension Fund,26868190,54115545,56,5,36,61,-27247355,0.496496709
2013,Police,Des Plaines Police Pension Fund,59501633.27,124172470.1,81,9,71,90,-64670836.87,0.479185388
2013,Police,Dixon Police Pension Fund,13517106,18842429,27,1,18,28,-5325323,0.717375982
2013,Police,Dolton Police Pension Fund,24741735,32990744,38,4,25,42,-8249009,0.749959898
2013,Police,Downers Grove Police Pension Fund,44942812.81,81982092.59,69,4,38,73,-37039279.78,0.548202801
2013,Police,Duquoin Police Pension Fund,3499011.71,6409552.05,10,0,3,10,-2910540.34,0.545905811
2013,Police,East Alton Police Pension Fund,2850577,7862064,11,0,6,11,-5011487,0.362573619
2013,Police,East Dundee Police Pension Fund,7164001,12477032,12,0,6,12,-5313031,0.574175092
2013,Police,East Moline Police Pension Fund,19695370.6,30839989.58,35,2,24,37,-11144618.98,0.63863091
2013,Police,East Peoria Police Pension Fund,23954485,37566595,42,3,26,45,-13612110,0.637653878
2013,Police,East St Louis Police Pension Fund,20397246.69,45564880.33,46,11,45,57,-25167633.64,0.447652809
2013,Police,Edwardsville Police Pension Fund,16566021,23983910,36,2,11,38,-7417889,0.690713941
2013,Police,Effingham Police Pension Fund,12614583,17483961,21,1,17,22,-4869378,0.721494574
2013,Police,Elburn Police Pension Fund,497041,1589021,7,0,0,7,-1091980,0.312796999
2013,Police,Eldorado Police Pension Fund,1464768,2297265,7,0,2,7,-832497,0.637613858
2013,Police,Elgin Police Pension Fund,72778044.65,173464405.8,162,18,85,180,-100686361.2,0.419556072
2013,Police,Elk Grove Village Police Pension Fund,60799609,100664610,79,8,51,87,-39865001,0.603981966
2013,Police,Elmhurst Police Pension Fund,51675741.54,81178281.6,60,6,54,66,-29502540.06,0.63657102
2013,Police,Elmwood Park Police Pension Fund,14492830,38448718,33,2,26,35,-23955888,0.376939226
2013,Police,Eureka Police Pension Fund,352439,385412,4,1,0,5,-32973,0.914447397
2013,Police,Evanston Police Pension Fund,87904086.13,181230085.7,138,27,127,165,-93325999.52,0.485041354
2013,Police,Evergreen Park Police Pension Fund,42710769.03,57163563.44,57,4,26,61,-14452794.41,0.747167714
2013,Police,Fairfield Police Pension Fund,1940022,6818315,12,0,5,12,-4878293,0.284531002
2013,Police,Fairview Heights Police Pension Fund,20850817,31227021,42,0,17,42,-10376204,0.667717135
2013,Police,Flora Police Pension Fund,4604906,8578071,11,0,7,11,-3973165,0.536823022
2013,Police,Flossmoor Police Pension Fund,11410771,18183912,18,1,11,19,-6773141,0.62752014
2013,Police,Forest Park Police Pension Fund,21376990,35322370,35,2,21,37,-13945380,0.605196933
2013,Police,Forest View Police Pension Fund,2129896,8929322,8,0,7,8,-6799426,0.2385283
2013,Police,Fox Lake Police Pension Fund,11423148,15321682,23,3,4,26,-3898534,0.745554437
2013,Police,Fox River Grove Police Pension Fund,1504812.66,7692736.1,8,2,5,10,-6187923.44,0.195614751
2013,Police,Frankfort Police Pension Fund,8745920,16031649,25,2,7,27,-7285729,0.545540886
2013,Police,Franklin Park Police Pension Fund,21559833,49297038,42,4,34,46,-27737205,0.437345404
2013,Police,Freeport Police Pension Fund,19421489,38347585,46,6,30,52,-18926096,0.506459246
2013,Police,Galesburg Police Pension Fund,22985716.45,43343964.01,47,4,40,51,-20358247.56,0.530309513
2013,Police,Geneseo Police Pension Fund,4377102,8430843,12,0,7,12,-4053741,0.519177264
2013,Police,Geneva Police Pension Fund,16045068,28948833,33,3,13,36,-12903765,0.554256125
2013,Police,Genoa Police Pension Fund,1010490,3627257,5,0,0,5,-2616767,0.278582411
2013,Police,Gilberts Police Pension Fund,1393979,2378391,7,0,0,7,-984412,0.586101697
2013,Police,Glen Carbon Police Pension Fund,4492827,5307359,16,2,2,18,-814532,0.846527812
2013,Police,Glen Ellyn Police Pension Fund,25214301,34660884,35,5,24,40,-9446583,0.727456951
2013,Police,Glencoe Police Pension Fund,27287987,40681880,27,6,17,33,-13393893,0.670765142
2013,Police,Glendale Heights Police Pension Fund,29929597,47626754,44,8,16,52,-17697157,0.628419837
2013,Police,Glenview Police Pension Fund,60436551.69,82809939.11,62,7,39,69,-22373387.42,0.729822439
2013,Police,Glenwood Police Pension Fund,6716528,13982454,21,2,12,23,-7265926,0.480354021
2013,Police,Granite City Police Pension Fund,16281797,46547554,55,4,36,59,-30265757,0.349788455
2013,Police,Grayslake Police Pension Fund,13386174,15279327,27,4,5,31,-1893153,0.876097095
2013,Police,Greenville Police Pension Fund,3314226,5176219,8,1,3,9,-1861993,0.640279324
2013,Police,Gurnee Police Pension Fund,30690169,44758083,50,8,15,58,-14067914,0.685689979
2013,Police,Hampshire Police Pension Fund,412813,2268948,11,0,0,11,-1856135,0.181940265
2013,Police,Hanover Park Police Pension Fund,23966839,43236528,51,9,23,60,-19269689,0.554319232
2013,Police,Harrisburg Police Pension Fund,4355017,9080571,14,0,8,14,-4725554,0.479597263
2013,Police,Harvard Police Pension Fund,7820460,11654927,16,0,5,16,-3834467,0.671000342
2013,Police,Harvey Police Pension Fund,18990650.73,29417908.31,44,5,23,49,-10427257.58,0.645547281
2013,Police,Harwood Heights Police Pension Fund,15670203,22689009,20,4,12,24,-7018806,0.690651716
2013,Police,Hawthorn Woods Police Pension Fund,2319926.03,5169305.26,6,3,1,9,-2849379.23,0.448788747
2013,Police,Hazel Crest Police Pension Fund,14248095.05,23502575.05,22,3,13,25,-9254480,0.606235488
2013,Police,Herrin Police Pension Fund,4172842,11154519,17,0,7,17,-6981677,0.374094302
2013,Police,Hickory Hills Police Pension Fund,19619701,27566921,26,2,13,28,-7947220,0.711711729
2013,Police,Highland Park Police Pension Fund,31439860.56,69298244.12,48,8,44,56,-37858383.56,0.453689137
2013,Police,Highland Police Pension Fund,8899321,12894013,19,1,8,20,-3994692,0.690190168
2013,Police,Highwood Police Pension Fund,2488302,4381131,9,0,1,9,-1892829,0.567958822
2013,Police,Hillsboro Police Pension Fund,1121617,2346998,7,0,1,7,-1225381,0.477894314
2013,Police,Hillside Police Pension Fund,15137243,32269568,25,0,15,25,-17132325,0.469087253
2013,Police,Hinsdale Police Pension Fund,22664360,29963573,24,1,14,25,-7299213,0.756397109
2013,Police,Hodgkins Police Pension Fund,9948774.89,19356588.53,18,2,9,20,-9407813.64,0.513973569
2013,Police,Hoffman Estates Police Pension Fund,63617465.93,105973630.7,84,9,43,93,-42356164.77,0.600314111
2013,Police,Homewood Police Pension Fund,23931223,41159140,30,4,25,34,-17227917,0.581431561
2013,Police,Hoopeston Police Pension Fund,3234292.14,2768549.85,11,0,2,11,465742.29,1.168226081
2013,Police,Huntley Police Pension Fund,5017837.64,11268853.47,29,4,2,33,-6251015.83,0.445283777
2013,Police,Island Lake Police Pension Fund,3263914,6442863,11,2,3,13,-3178949,0.50659373
2013,Police,Itasca Police Pension Fund,14255052,25534277,22,1,13,23,-11279225,0.558271221
2013,Police,Jacksonville Police Pension Fund,16252640.77,26124850.8,38,1,26,39,-9872210.03,0.622114204
2013,Police,Jerseyville Police Pension Fund,3070958.61,10142087.74,14,1,9,15,-7071129.13,0.302793536
2013,Police,Johnsburg Police Pension Fund,1919951.12,4442467.08,9,1,1,10,-2522515.96,0.432181283
2013,Police,Joliet Police Pension Fund,155862027.5,290647419.5,238,18,124,256,-134785392,0.536258081
2013,Police,Kankakee Police Pension Fund,18325525,54616162,60,6,31,66,-36290637,0.335533006
2013,Police,Kenilworth Police Pension Fund,6287874.13,12154308.99,9,0,8,9,-5866434.86,0.517337031
2013,Police,Kewanee Police Pension Fund,8562068,13871355,22,0,14,22,-5309287,0.617248135
2013,Police,Kildeer Police Pension Fund,3612482,8261035,6,0,3,6,-4648553,0.437291695
2013,Police,Lagrange Park Police Pension Fund,12880847,23019702,16,4,17,20,-10138855,0.559557504
2013,Police,Lagrange Police Pension Fund,16287209,31555784,23,3,22,26,-15268575,0.516140211
2013,Police,Lake Bluff Police Pension Fund,7912253,15844390,12,2,8,14,-7932137,0.499372522
2013,Police,Lake Forest Police Pension Fund,24333204,46534110,34,2,26,36,-22200906,0.522911129
2013,Police,Lake In The Hills Police Pension Fund,20505463.18,25872102.27,34,3,8,37,-5366639.09,0.792570428
2013,Police,Lake Villa Police Pension Fund,3493646,10139212,16,1,1,17,-6645566,0.344567803
2013,Police,Lake Zurich Police Pension Fund,13341271,30900968,31,3,9,34,-17559697,0.431742818
2013,Police,Lakemoor Police Pension Fund,70415.57,217262.04,12,0,0,12,-146846.47,0.32410434
2013,Police,Lansing Police Pension Fund,29662768,64559526,53,2,38,55,-34896758,0.459463844
2013,Police,Lasalle Police Pension Fund,6647616,16239085,25,0,12,25,-9591469,0.409359025
2013,Police,Lawrenceville Police Pension Fund,3693348,5169637,6,1,7,7,-1476289,0.71443082
2013,Police,Lemont Police Pension Fund,11740452,16292517,28,2,4,30,-4552065,0.720603944
2013,Police,Libertyville Police Pension Fund,24366657,43213349,35,3,24,38,-18846692,0.563868748
2013,Police,Lincoln Police Pension Fund,9570101,19753015,26,1,19,27,-10182914,0.484488115
2013,Police,Lincolnshire Police Pension Fund,18549914.87,20401526.1,17,6,10,23,-1851611.23,0.909241533
2013,Police,Lincolnwood Police Pension Fund,17882930,37411836,29,3,22,32,-19528906,0.478001935
2013,Police,Lindenhurst Police Pension Fund,5505398,6511442,13,2,1,15,-1006044,0.845495975
2013,Police,Lisle Police Pension Fund,22455485,31203171,33,5,14,38,-8747686,0.719653942
2013,Police,Litchfield Police Pension Fund,4607245,8588404,15,0,8,15,-3981159,0.536449496
2013,Police,Lockport Police Pension Fund,14532455,22917640,36,1,14,37,-8385185,0.634116558
2013,Police,Lombard Police Pension Fund,52486435.02,81530070.87,59,7,49,66,-29043635.85,0.643767808
2013,Police,Loves Park Police Pension Fund,10460018,20846286,32,2,13,34,-10386268,0.5017689
2013,Police,Lynwood Police Pension Fund,2861764,7331710,21,1,3,22,-4469946,0.39032695
2013,Police,Lyons Police Pension Fund,10499397.52,24624634.02,22,2,13,24,-14125236.5,0.42637781
2013,Police,Macomb Police Pension Fund,12242745,18856320,25,1,23,26,-6613575,0.649264809
2013,Police,Madison Police Pension Fund,1829006,8836486,11,0,8,11,-7007480,0.20698341
2013,Police,Mahomet Police Pension Fund,463962,1468739,6,1,0,7,-1004777,0.315891387
2013,Police,Manhattan Police Pension Fund,1174369,4473158,8,1,4,9,-3298789,0.262536892
2013,Police,Manteno Police Pension Fund,4339518,5310589,17,0,0,17,-971071,0.817144388
2013,Police,Marengo Police Pension Fund,4473117.41,10189889.62,13,2,3,15,-5716772.21,0.438976042
2013,Police,Marion Police Pension Fund,8922440,15923873,25,4,7,29,-7001433,0.56031846
2013,Police,Markham Police Pension Fund,14602182,20568797,28,7,11,35,-5966615,0.709919107
2013,Police,Marseilles Police Pension Fund,2826888,3584160,9,0,2,9,-757272,0.788717022
2013,Police,Maryville Police Pension Fund,1712907,3918427,13,0,0,13,-2205520,0.437141486
2013,Police,Mascoutah Police Pension Fund,3622945,5190254,11,1,0,12,-1567309,0.698028459
2013,Police,Matteson Police Pension Fund,20922432,37335155,34,3,23,37,-16412723,0.560394941
2013,Police,Mattoon Police Pension Fund,15965105,35284325,36,1,29,37,-19319220,0.452470183
2013,Police,Maywood Police Pension Fund,16110538,48262644,45,10,26,55,-32152106,0.333809685
2013,Police,Mccook Police Pension Fund,7961039.42,16679402.2,16,3,8,19,-8718362.78,0.477297647
2013,Police,Mchenry Police Pension Fund,18757823,35926869,39,6,21,45,-17169046,0.522111264
2013,Police,Melrose Park Police Pension Fund,20765309.29,62132444.73,70,3,34,73,-41367135.44,0.334210401
2013,Police,Mendota Police Pension Fund,4512791,8578685,14,1,5,15,-4065894,0.526046941
2013,Police,Metropolis Police Pension Fund,4636811.32,8126466.24,16,0,5,16,-3489654.92,0.570581503
2013,Police,Midlothian Police Pension Fund,12877037,17709512,29,0,13,29,-4832475,0.727125457
2013,Police,Milan Police Pension Fund,5548838,10148101,13,1,10,14,-4599263,0.546785847
2013,Police,Minooka Police Pension Fund,4162836,6763063,15,3,1,18,-2600227,0.615525244
2013,Police,Mokena Police Pension Fund,12899714,15469090,28,2,4,30,-2569376,0.833902576
2013,Police,Moline Police Pension Fund,33824941.39,78649766.56,69,10,59,79,-44824825.17,0.430070461
2013,Police,Monee Police Pension Fund,462485.98,3623019.27,11,1,0,12,-3160533.29,0.12765209
2013,Police,Monmouth Police Pension Fund,6009949,11587117,19,1,12,20,-5577168,0.518675094
2013,Police,Montgomery Police Pension Fund,6904157,10935376,20,3,5,23,-4031219,0.631359818
2013,Police,Monticello Police Pension Fund,837778.06,2824338.37,5,1,2,6,-1986560.31,0.296628077
2013,Police,Morris Police Pension Fund,10972849,17095503,21,3,9,24,-6122654,0.641855873
2013,Police,Morton Grove Police Pension Fund,30215112.61,55293409.63,41,3,35,44,-25078297.02,0.546450523
2013,Police,Morton Police Pension Fund,9453452,12222288,21,2,8,23,-2768836,0.773460092
2013,Police,Mt Carmel Police Pension Fund,3762726,7052594,10,1,11,11,-3289868,0.533523694
2013,Police,Mt Prospect Police Pension Fund,52667501.54,94373590.75,76,9,49,85,-41706089.21,0.558074575
2013,Police,Mt Vernon Police Pension Fund,16208874,23460415,42,0,16,42,-7251541,0.690903123
2013,Police,Mt. Zion Police Pension Fund,292226,1480047,9,0,0,9,-1187821,0.19744373
2013,Police,Mundelein Police Pension Fund,22591438,36571614,48,4,19,52,-13980176,0.617731501
2013,Police,Murphysboro Police Pension Fund,4888030,9757311,14,1,8,15,-4869281,0.500960767
2013,Police,Naperville Police Pension Fund,115366130,158705871,143,18,57,161,-43339741,0.726917847
2013,Police,New Lenox Police Pension Fund,14017015,21755655,31,5,8,36,-7738640,0.644292944
2013,Police,Niles Police Pension Fund,27386123,68727683,50,5,41,55,-41341560,0.398472956
2013,Police,Normal Police Pension Fund,28850685,52210958,69,10,36,79,-23360273,0.552579116
2013,Police,Norridge Police Pension Fund,22344022,37850788,36,3,20,39,-15506766,0.590318542
2013,Police,North Aurora Police Pension Fund,10806275,17314947,25,3,8,28,-6508672,0.624100957
2013,Police,North Chicago Police Pension Fund,17599507,42360474,50,4,21,54,-24760967,0.415470021
2013,Police,North Riverside Police Pension Fund,14550010,33022953,20,4,18,24,-18472943,0.440602935
2013,Police,Northbrook Police Pension Fund,41589996,72448303,62,3,44,65,-30858307,0.574064461
2013,Police,Northfield Police Pension Fund,13565454,24412134,17,1,13,18,-10846680,0.55568489
2013,Police,Northlake Police Pension Fund,15304408.16,25514512.24,36,4,11,40,-10210104.08,0.5998315
2013,Police,Oak Brook Police Pension Fund,31845978.62,47345492.15,34,6,29,40,-15499513.53,0.672629583
2013,Police,Oak Forest Police Pension Fund,23686168,37721515,39,2,18,41,-14035347,0.62792197
2013,Police,Oak Lawn Police Pension Fund,72867624.25,125167246.9,102,4,76,106,-52299622.64,0.582162076
2013,Police,Oak Park Police Pension Fund,79159068.33,138132013.5,95,14,94,109,-58972945.18,0.573068229
2013,Police,Oakbrook Terrace Police Pension Fund,9171132,18899891,17,2,11,19,-9728759,0.485247878
2013,Police,O'Fallon Police Pension Fund,20597835,24995214,40,5,12,45,-4397379,0.82407116
2013,Police,Oglesby Police Pension Fund,2426538,6252341,9,0,4,9,-3825803,0.388100713
2013,Police,Olney Police Pension Fund,4034755,9753340,11,1,12,12,-5718585,0.413679314
2013,Police,Olympia Fields Police Pension Fund,7014795,17391574,19,0,10,19,-10376779,0.403344459
2013,Police,Orland Hills Police Pension Fund,2775606,5301637,10,1,2,11,-2526031,0.523537541
2013,Police,Orland Park Police Pension Fund,64888885.28,86918756.29,90,5,32,95,-22029871.01,0.746546408
2013,Police,Oswego Police Pension Fund,16839536,21486898,44,3,7,47,-4647362,0.783711823
2013,Police,Ottawa Police Pension Fund,15558257,21075984,34,1,19,35,-5517727,0.738198368
2013,Police,Palatine Police Pension Fund,54774090.26,94960424.35,103,7,39,110,-40186334.09,0.576809662
2013,Police,Palos Heights Police Pension Fund,15710441.16,32266612.99,25,2,17,27,-16556171.83,0.486894648
2013,Police,Palos Hills Police Pension Fund,14483473.47,26909788.7,27,4,15,31,-12426315.23,0.538223233
2013,Police,Palos Park Police Pension Fund,2008240,5229853,8,1,2,9,-3221613,0.383995497
2013,Police,Pana Police Pension Fund,2703669,6033264,9,0,5,9,-3329595,0.448127083
2013,Police,Paris Police Pension Fund,5057294,8995447,15,0,8,15,-3938153,0.562205969
2013,Police,Park City Police Pension Fund,1075300,5679090,8,0,2,8,-4603790,0.189343715
2013,Police,Park Forest Police Pension Fund,19441873.03,36438042.49,40,3,24,43,-16996169.46,0.533559755
2013,Police,Park Ridge Police Pension Fund,38663096,60419182,44,9,38,53,-21756086,0.639914258
2013,Police,Pekin Police Pension Fund,25612013.66,43572257.02,52,4,36,56,-17960243.36,0.587805531
2013,Police,Peoria Heights Police Pension Fund,1701522,3908455,11,1,1,12,-2206933,0.435343889
2013,Police,Peoria Police Pension Fund,155489857.6,261175450.5,188,19,163,207,-105685593,0.595346374
2013,Police,Peotone Police Pension Fund,1044904,4165313,8,0,2,8,-3120409,0.250858459
2013,Police,Peru Police Pension Fund,7261539,16046093,23,2,14,25,-8784554,0.452542497
2013,Police,Pinckneyville Police Pension Fund,501989,3483597,6,0,4,6,-2981608,0.144100767
2013,Police,Plainfield Police Pension Fund,18905339,21883606,45,6,4,51,-2978267,0.863904194
2013,Police,Plano Police Pension Fund,3785287,5821504,17,1,1,18,-2036217,0.650224925
2013,Police,Pontiac Police Pension Fund,8384289,11769127,17,2,11,19,-3384838,0.71239685
2013,Police,Pontoon Beach Police Pension Fund,3475169,7985866,14,1,5,15,-4510697,0.435164953
2013,Police,Posen Police Pension Fund,3165721,4525766,13,1,2,14,-1360045,0.69948844
2013,Police,Princeton Police Pension Fund,6336543,7943804,15,1,6,16,-1607261,0.797671116
2013,Police,Prospect Heights Police Pension Fund,11070681,15575969,22,0,3,22,-4505288,0.710753918
2013,Police,Quincy Police Pension Fund,31735163,56473746,62,12,48,74,-24738583,0.561945422
2013,Police,Rantoul Police Pension Fund,15242763,21691790,29,2,12,31,-6449027,0.702697334
2013,Police,Richton Park Police Pension Fund,11811278,19871902,26,4,12,30,-8060624,0.594370785
2013,Police,River Forest Police Pension Fund,19985726,35364177,23,4,29,27,-15378451,0.565140424
2013,Police,River Grove Police Pension Fund,7120642,19750242,20,2,16,22,-12629600,0.360534418
2013,Police,Riverdale Police Pension Fund,14472026,31372107,28,4,15,32,-16900081,0.461302328
2013,Police,Riverside Police Pension Fund,8500312.75,22120603.88,19,0,12,19,-13620291.13,0.384271279
2013,Police,Robbins Police Pension Fund,838039,1446745,1,0,2,1,-608706,0.579258266
2013,Police,Robinson Police Pension Fund,3752598,5226691,11,1,1,12,-1474093,0.717968214
2013,Police,Rochelle Police Pension Fund,11280206,13896444,20,1,11,21,-2616238,0.811733275
2013,Police,Rock Falls Police Pension Fund,6918819,11584756,17,3,12,20,-4665937,0.597234763
2013,Police,Rock Island Police Pension Fund,31739329,74276441,78,3,60,81,-42537112,0.427313541
2013,Police,Rockford Police Pension Fund,171294418.7,288483920.5,234,37,198,271,-117189501.7,0.59377458
2013,Police,Rockton Police Pension Fund,2719869,4067890,12,2,0,14,-1348021,0.668619112
2013,Police,Rolling Meadows Police Pension Fund,31522278.91,63550981.82,48,2,34,50,-32028702.91,0.496015608
2013,Police,Romeoville Police Pension Fund,27998706,41435431,55,6,14,61,-13436725,0.675718952
2013,Police,Roscoe Police Pension Fund,2573804.34,5002608.77,9,2,3,11,-2428804.43,0.51449243
